"name","alias","priority","radioDisplayName","team","radioIntercept","vduVideo","dialogue","bucket","note"
"Host_Noc_shadowSquadGrow_02_02","diag_ap_nocNotify_shadowSquadGrow_02_02_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","More Shadows join my ranks.","SHADOWSQUAD_GROW","JNEL: New Bucket for Noc"
"Host_Noc_shadowSquadGrow_03_01","diag_ap_nocNotify_shadowSquadGrow_03_01_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","More Shadows join my ranks.","SHADOWSQUAD_GROW","JNEL: New Bucket for Noc"
"Host_Noc_shadowSquadGrow_03_02","diag_ap_nocNotify_shadowSquadGrow_03_02_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","More Shadows join my ranks.","SHADOWSQUAD_GROW","JNEL: New Bucket for Noc"
"Host_Noc_shadowSquadGrow_03_03","diag_ap_nocNotify_shadowSquadGrow_03_03_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","More Shadows join my ranks.","SHADOWSQUAD_GROW","JNEL: New Bucket for Noc"
"Host_Noc_shadowSquadSpawns_01_01","diag_ap_nocNotify_shadowSquadSpawns_01_01_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","A Shadow Squad is spawning now.","EVAC_SHIP_INCOMING","JNEL: New Bucket for Noc"
"Host_Noc_shadowSquadSpawns_01_02","diag_ap_nocNotify_shadowSquadSpawns_01_02_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","A Shadow Squad is spawning now.","EVAC_SHIP_INCOMING","JNEL: New Bucket for Noc"
"Host_Noc_shadowSquadSpawns_02_01","diag_ap_nocNotify_shadowSquadSpawns_02_01_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","A Shadow Squad is spawning now.","SHADOWSQUAD_SPAWNS","JNEL: New Bucket for Noc"
"Host_Noc_shadowSquadSpawns_02_02","diag_ap_nocNotify_shadowSquadSpawns_02_02_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","A Shadow Squad is spawning now.","SHADOWSQUAD_GROW","JNEL: New Bucket for Noc"
"Host_Noc_shadowSquadSpawns_03_01","diag_ap_nocNotify_shadowSquadSpawns_03_01_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","A Shadow Squad is spawning now.","SHADOWSQUAD_SPAWNS","JNEL: New Bucket for Noc"
"Host_Noc_shadowSquadSpawns_03_02","diag_ap_nocNotify_shadowSquadSpawns_03_02_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","A Shadow Squad is spawning now.","SHADOWSQUAD_GROW","JNEL: New Bucket for Noc"
"Host_Noc_shadowSquadSpawns_03_03","diag_ap_nocNotify_shadowSquadSpawns_03_03_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","A Shadow Squad is spawning now.","SHADOWSQUAD_SPAWNS","JNEL: New Bucket for Noc"
"Host_Noc_skydiveTaunt_01_01","diag_ap_nocNotify_skydiveTaunt_01_01_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","In my Games, you will fear the Shadows.","","JNEL: New Bucket for Noc"
"Host_Noc_skydiveTaunt_01_02","diag_ap_nocNotify_skydiveTaunt_01_02_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","In my Games, you will fear the Shadows.","","JNEL: New Bucket for Noc"
"Host_Noc_skydiveTaunt_02_01","diag_ap_nocNotify_skydiveTaunt_02_01_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","In my Games, you will fear the Shadows.","","JNEL: New Bucket for Noc"
"Host_Noc_skydiveTaunt_02_02","diag_ap_nocNotify_skydiveTaunt_02_02_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","In my Games, you will fear the Shadows.","","JNEL: New Bucket for Noc"
"Host_Noc_skydiveTaunt_03_01","diag_ap_nocNotify_skydiveTaunt_03_01_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","In my Games, you will fear the Shadows.","SKYDIVE_TAUNT","JNEL: New Bucket for Noc"
"Host_Noc_skydiveTaunt_03_02","diag_ap_nocNotify_skydiveTaunt_03_02_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","In my Games, you will fear the Shadows.","SKYDIVE_TAUNT","JNEL: New Bucket for Noc"
"Host_Noc_skydiveTaunt_03_03","diag_ap_nocNotify_skydiveTaunt_03_03_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","In my Games, you will fear the Shadows.","SKYDIVE_TAUNT","JNEL: New Bucket for Noc"
"Host_Noc_streakChampKilled_01a_01","diag_ap_nocNotify_streakChampKilled_01a_01_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","The Champ's lost their Top 5 streak. And their will to live.","STREAK_LOST_CHAMP","JNEL: New Bucket for Noc"
"Host_Noc_streakChampKilled_01a_02","diag_ap_nocNotify_streakChampKilled_01a_02_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","The Champ's lost their Top 5 streak. And their will to live.","STREAK_LOST_CHAMP","JNEL: New Bucket for Noc"
"Host_Noc_streakChampKilled_01b_01","diag_ap_nocNotify_streakChampKilled_01b_01_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","Aww. The Champ is dead, just like the rest of you skinsuits. ","STREAK_LOST_CHAMP","JNEL: New Bucket for Noc"
"Host_Noc_streakChampKilled_01b_02","diag_ap_nocNotify_streakChampKilled_01b_02_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","The Champ is dead, just like the rest of you skinsuits. ","STREAK_LOST_CHAMP","JNEL: New Bucket for Noc"
"Host_Noc_streakChampKilled_02a_01","diag_ap_nocNotify_streakChampKilled_02a_01_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","Heh.. I have appointed a new Kill Leader. I like that.","STREAK_NEW_KILL_LEADER","JNEL: New Bucket for Noc"
"Host_Noc_streakChampKilled_02a_02","diag_ap_nocNotify_streakChampKilled_02a_02_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","Ahh.. I have appointed a new Kill Leader. I like that.","STREAK_NEW_KILL_LEADER","JNEL: New Bucket for Noc"
"Host_Noc_streakChampKilled_02a_03","diag_ap_nocNotify_streakChampKilled_02a_03_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","Hah.. I have appointed a new Kill Leader. I like that.","STREAK_NEW_KILL_LEADER","JNEL: New Bucket for Noc"
"Host_Noc_streakChampKilled_02b_01","diag_ap_nocNotify_streakChampKilled_02b_01_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","The Champion, and their streak, are both dead. ","STREAK_LOST_CHAMP","JNEL: New Bucket for Noc"
"Host_Noc_streakChampKilled_02b_02","diag_ap_nocNotify_streakChampKilled_02b_02_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","The Champion, and their streak, are both dead. ","STREAK_LOST_CHAMP","JNEL: New Bucket for Noc"
"Host_Noc_streakChampKilled_02b_03","diag_ap_nocNotify_streakChampKilled_02b_03_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","The Champion, and their streak, are both dead. ","STREAK_LOST_CHAMP","JNEL: New Bucket for Noc"
"Host_Noc_streakChampKilled_03a_01","diag_ap_nocNotify_streakChampKilled_03a_01_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","The Top 5 Champion's streak has ended.","STREAK_LOST_CHAMP","JNEL: New Bucket for Noc"
"Host_Noc_streakChampKilled_03b_01","diag_ap_nocNotify_streakChampKilled_03b_01_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","The Top 5 Champion lost their streak... and a fatal amount of blood.","STREAK_LOST_CHAMP","JNEL: New Bucket for Noc"
"Host_Noc_streakChampKilled_04a_01","diag_ap_nocNotify_streakChampKilled_04a_01_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","Top 5 Champ is dead. Don't hit your skull as you plummet to the bottom... Champ.","STREAK_LOST_CHAMP","JNEL: New Bucket for Noc"
"Host_Noc_streakChampKilled_04b_01","diag_ap_nocNotify_streakChampKilled_04b_01_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","The Top Five Champion's deathbox is now up for grabs. Loot away.","STREAK_LOST_CHAMP","JNEL: New Bucket for Noc"
"Host_Noc_streakChampKilled_04b_02","diag_ap_nocNotify_streakChampKilled_04b_02_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","The Top Five Champion's deathbox is now up for grabs. Loot away.","STREAK_LOST_CHAMP","JNEL: New Bucket for Noc"
"Host_Noc_streakChampKilled_05a_01","diag_ap_nocNotify_streakChampKilled_05a_01_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","If you pass by the streak Champ's corpse, shoot it again for good luck.","STREAK_LOST_CHAMP","JNEL: New Bucket for Noc"
"Host_Noc_streakChampKilled_05b_01","diag_ap_nocNotify_streakChampKilled_05b_01_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","Everyone wave bye-bye to the streak Champion.","STREAK_LOST_CHAMP","JNEL: New Bucket for Noc"
"Host_Noc_streakChampKilled_05b_02","diag_ap_nocNotify_streakChampKilled_05b_02_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","Everyone wave bye-bye to the streak Champion.","STREAK_LOST_CHAMP","JNEL: New Bucket for Noc"
"Host_Noc_streakChampKilled_05c_01","diag_ap_nocNotify_streakChampKilled_05c_01_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","Your streak Champion is now a streak corpse.","STREAK_LOST_CHAMP","JNEL: New Bucket for Noc"
"Host_Noc_streakChampKilled_06a_01","diag_ap_nocNotify_streakChampKilled_06a_01_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","Champ's dead before making Top Five. Bet you're broken up about that.","CHAMP_DIED_NO_TOP5_STREAK","JNEL: New Bucket for Noc"
"Host_Noc_streakChampKilled_06a_02","diag_ap_nocNotify_streakChampKilled_06a_02_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","Champ's dead before making Top Five. Bet you're broken up about that.","CHAMP_DIED_NO_TOP5_STREAK","JNEL: New Bucket for Noc"
"Host_Noc_streakChampKilled_06b_01","diag_ap_nocNotify_streakChampKilled_06b_01_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","The Champ is out. Enjoy playing with the bottom feeders, skinsuit.","CHAMP_DIED_NO_TOP5_STREAK","JNEL: New Bucket for Noc"
"Host_Noc_streakChampKilled_06b_02","diag_ap_nocNotify_streakChampKilled_06b_02_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","The Champ is out. Enjoy playing with the bottom feeders, skinsuit.","CHAMP_DIED_NO_TOP5_STREAK","JNEL: New Bucket for Noc"
"Host_Noc_streakChampKilled_06c_01","diag_ap_nocNotify_streakChampKilled_06c_01_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","The Top Five will be missing someone next match... their Champ.","CHAMP_DIED_NO_TOP5_STREAK","JNEL: New Bucket for Noc"
"Host_Noc_streakChampKilled_06c_02","diag_ap_nocNotify_streakChampKilled_06c_02_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","The Top Five will be missing someone next match... their Champ.","CHAMP_DIED_NO_TOP5_STREAK","JNEL: New Bucket for Noc"
"Host_Noc_streakChampKilled_07a_01","diag_ap_nocNotify_streakChampKilled_07a_01_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","The streak Champion's out of the game and out of Top Five.","STREAK_LOST_CHAMP","JNEL: New Bucket for Noc"
"Host_Noc_streakChampKilled_07b_01","diag_ap_nocNotify_streakChampKilled_07b_01_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","The streak Champion's no longer Top Five. Also, no longer breathing.","STREAK_LOST_CHAMP","JNEL: New Bucket for Noc"
"Host_Noc_streakChampKilled_07b_02","diag_ap_nocNotify_streakChampKilled_07b_02_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","The streak Champion's no longer Top Five. Also, no longer breathing.","STREAK_LOST_CHAMP","JNEL: New Bucket for Noc"
"Host_Noc_streakChampKilled_08a_01","diag_ap_nocNotify_streakChampKilled_08a_01_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","The Apex Predator is dead. Not so Apex now, are they?","STREAK_LOST_APEX_PRED","JNEL: New Bucket for Noc"
"Host_Noc_streakChampKilled_08a_02","diag_ap_nocNotify_streakChampKilled_08a_02_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","The Apex Predator is dead. Not so Apex now, are they?","STREAK_LOST_APEX_PRED","JNEL: New Bucket for Noc"
"Host_Noc_streakChampKilled_09a_01","diag_ap_nocNotify_streakChampKilled_09a_01_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","The Apex Predator's streak is over.","STREAK_LOST_APEX_PRED","JNEL: New Bucket for Noc"
"Host_Noc_streakChampKilled_09a_02","diag_ap_nocNotify_streakChampKilled_09a_02_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","The Apex Predator's streak is over.","STREAK_LOST_APEX_PRED","JNEL: New Bucket for Noc"
"Host_Noc_introChampion_01_01","diag_ap_nocNotify_introChampion_01_01_3p",0,"#HOST_NOC","TEAM_MILITIA",false,"","This is your Champion. Kill them.","INTRO_CHAMPION_CARD","JNEL: New Bucket for Noc; this is for the Champion Intro, which for AI is being called in script explicitly"
"Host_Noc_introChampion_01_02","diag_ap_nocNotify_introChampion_01_02_3p",0,"#HOST_NOC","TEAM_MILITIA",false,"","This is your Champion. Kill them.","INTRO_CHAMPION_CARD","JNEL: New Bucket for Noc; this is for the Champion Intro, which for AI is being called in script explicitly"
"Host_Noc_introChampion_02_01","diag_ap_nocNotify_introChampion_02_01_3p",0,"#HOST_NOC","TEAM_MILITIA",false,"","This is your Champion. Kill them.","INTRO_CHAMPION_CARD","JNEL: New Bucket for Noc; this is for the Champion Intro, which for AI is being called in script explicitly"
"Host_Noc_introChampion_02_02","diag_ap_nocNotify_introChampion_02_02_3p",0,"#HOST_NOC","TEAM_MILITIA",false,"","This is your Champion. Kill them.","INTRO_CHAMPION_CARD","JNEL: New Bucket for Noc; this is for the Champion Intro, which for AI is being called in script explicitly"
"Host_Noc_introChampion_03_01","diag_ap_nocNotify_introChampion_03_01_3p",0,"#HOST_NOC","TEAM_MILITIA",false,"","This is your Champion. Kill them.","INTRO_CHAMPION_CARD","JNEL: New Bucket for Noc; this is for the Champion Intro, which for AI is being called in script explicitly"
"Host_Noc_introChampion_03_02","diag_ap_nocNotify_introChampion_03_02_3p",0,"#HOST_NOC","TEAM_MILITIA",false,"","This is your Champion. Kill them.","INTRO_CHAMPION_CARD","JNEL: New Bucket for Noc; this is for the Champion Intro, which for AI is being called in script explicitly"
"Host_Noc_introChampion_04_01","diag_ap_nocNotify_introChampion_04_01_3p",0,"#HOST_NOC","TEAM_MILITIA",false,"","This is your Champion. Kill them.","INTRO_CHAMPION_CARD","JNEL: New Bucket for Noc; this is for the Champion Intro, which for AI is being called in script explicitly"
"Host_Noc_introChampion_04_02","diag_ap_nocNotify_introChampion_04_02_3p",0,"#HOST_NOC","TEAM_MILITIA",false,"","This is your Champion. Kill them.","INTRO_CHAMPION_CARD","JNEL: New Bucket for Noc; this is for the Champion Intro, which for AI is being called in script explicitly"
"Host_Noc_introChampion_04_03","diag_ap_nocNotify_introChampion_04_03_3p",0,"#HOST_NOC","TEAM_MILITIA",false,"","This is your Champion. Kill them.","INTRO_CHAMPION_CARD","JNEL: New Bucket for Noc; this is for the Champion Intro, which for AI is being called in script explicitly"
"Host_Noc_introChampion_05_01","diag_ap_nocNotify_introChampion_05_01_3p",0,"#HOST_NOC","TEAM_MILITIA",false,"","This is your Champion. Kill them.","INTRO_CHAMPION_CARD","JNEL: New Bucket for Noc; this is for the Champion Intro, which for AI is being called in script explicitly"
"Host_Noc_introChampion_05_02","diag_ap_nocNotify_introChampion_05_02_3p",0,"#HOST_NOC","TEAM_MILITIA",false,"","This is your Champion. Kill them.","INTRO_CHAMPION_CARD","JNEL: New Bucket for Noc; this is for the Champion Intro, which for AI is being called in script explicitly"
"Host_Noc_gameChangerActive_01_01_3p","diag_ap_nocNotify_gameChangerActive_01_01_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","Once again, skinsuits, I have changed the game.","GAMECHANGER_ACTIVATE","JNEL: New Bucket for Noc"
"Host_Noc_gameChangerActive_02_01_3p","diag_ap_nocNotify_gameChangerActive_02_01_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","You know what this match needs? A gamechanger.","GAMECHANGER_ACTIVATE","JNEL: New Bucket for Noc"
"Host_Noc_gameChangerActive_03_01_3p","diag_ap_nocNotify_gameChangerActive_03_01_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","Look at that. I've changed the game again.","GAMECHANGER_ACTIVATE","JNEL: New Bucket for Noc"
"Host_Noc_gameChangerActiveShadows_02_01_3p","diag_ap_nocNotify_gameChangerActive_02_01_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","You know what this match needs? A gamechanger.","GAMECHANGER_ACTIVATE_SHADOWS","JNEL: New Bucket for Noc"
"Host_Noc_gameChangerActiveShadows_03_01_3p","diag_ap_nocNotify_gameChangerActive_03_01_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","Look at that. I've changed the game again.","GAMECHANGER_ACTIVATE_SHADOWS","JNEL: New Bucket for Noc"
"Host_Noc_evacShipIncoming_01_01_3p","diag_ap_nocNotify_evacShipIncoming_01_01_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","Don't worry...it's almost over.","EVAC_SHIP_INCOMING","JNEL: New Bucket for Noc"
"Host_Noc_evacShipIncoming_02_01_3p","diag_ap_nocNotify_evacShipIncoming_02_01_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","It's nearing the end","EVAC_SHIP_INCOMING","JNEL: New Bucket for Noc"
"Host_Noc_evacShipIncoming_03_01_3p","diag_ap_nocNotify_evacShipIncoming_03_01_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","I like it when you all flee.","EVAC_SHIP_INCOMING","JNEL: New Bucket for Noc"
"Host_Noc_evacShipIncoming_04_01_3p","diag_ap_nocNotify_evacShipIncoming_04_01_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","It'll all be over soon.","EVAC_SHIP_INCOMING","JNEL: New Bucket for Noc"
"Host_Noc_evacShipIncoming_05_01_3p","diag_ap_nocNotify_evacShipIncoming_05_01_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","Enjoy these final moments. Some of you will die.","EVAC_SHIP_INCOMING","JNEL: New Bucket for Noc"
"Host_Noc_evacShipIncomingShadows_01_01_3p","diag_ap_nocNotify_evacShipIncoming_01_01_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","Don't worry...it's almost over.","EVAC_SHIP_INCOMING_SHADOWS","JNEL: New Bucket for Noc"
"Host_Noc_evacShipIncomingShadows_02_01_3p","diag_ap_nocNotify_evacShipIncoming_02_01_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","It's nearing the end","EVAC_SHIP_INCOMING_SHADOWS","JNEL: New Bucket for Noc"
"Host_Noc_evacShipIncomingShadows_04_01_3p","diag_ap_nocNotify_evacShipIncoming_04_01_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","It'll all be over soon.","EVAC_SHIP_INCOMING_SHADOWS","JNEL: New Bucket for Noc"
"Host_Noc_nocNotify_revengeKill_01_01_3p","diag_ap_nocNotify_revengeKill_01_01_3p",0,"#HOST_Noc","TEAM_MILITIA",false,"","Boo.  Heh heh heh.","SHADOW_REVENGE_KILL","JNEL: New Bucket for Noc"
"Host_Noc_nocNotify_revengeKill_01_02_3p","diag_ap_nocNotify_revengeKill_01_02_3p",0,"#HOST_Noc","TEAM_MILITIA",false,"","Boo.  Heh heh heh.","SHADOW_REVENGE_KILL","JNEL: New Bucket for Noc"
"Host_Noc_nocNotify_revengeKill_01_03_3p","diag_ap_nocNotify_revengeKill_01_03_3p",0,"#HOST_Noc","TEAM_MILITIA",false,"","Boo.  Heh heh heh.","SHADOW_REVENGE_KILL","JNEL: New Bucket for Noc"
"Host_Noc_nocNotify_revengeKill_01_04_3p","diag_ap_nocNotify_revengeKill_01_04_3p",0,"#HOST_Noc","TEAM_MILITIA",false,"","Boo.  Heh heh heh.","SHADOW_REVENGE_KILL","JNEL: New Bucket for Noc"
"Host_Noc_nocNotify_revengeKill_01_05_3p","diag_ap_nocNotify_revengeKill_01_05_3p",0,"#HOST_Noc","TEAM_MILITIA",false,"","Boo.  Heh heh heh.","SHADOW_REVENGE_KILL","JNEL: New Bucket for Noc"
"string","string","int","string","string","bool","asset_noprecache","string","string","string"
